Left	Top	Right	Bottom	Rotation	CenterOfMassX	CenterOfMassY	FirstPixelY	Area	Mean Intensity	Standard  Deviation	Minimum Intensity	Maximum Intensity
722.000000	110.000000	743.000000	127.000000	0.000000	732.112319	118.224638	110.000000	276.000000	0.242946	0.019133	0.192408	0.286198
1867.000000	110.000000	1897.000000	136.000000	0.000000	1881.250865	122.212803	110.000000	578.000000	0.277203	0.030519	0.210613	0.358333
320.000000	118.000000	339.000000	134.000000	0.000000	329.091703	125.480349	118.000000	229.000000	0.264147	0.022018	0.209389	0.320385
1723.000000	118.000000	1749.000000	141.000000	0.000000	1735.457330	129.080963	118.000000	457.000000	0.290161	0.022855	0.232148	0.355692
124.000000	127.000000	146.000000	145.000000	0.000000	135.223022	135.809353	127.000000	278.000000	0.315616	0.025368	0.252348	0.375940
1202.000000	130.000000	1225.000000	150.000000	0.000000	1212.752044	139.623978	130.000000	367.000000	0.339590	0.028881	0.268164	0.409569
472.000000	138.000000	492.000000	156.000000	0.000000	481.084942	145.791506	138.000000	259.000000	0.332284	0.024548	0.275091	0.408238
693.000000	142.000000	720.000000	164.000000	0.000000	705.442029	152.386473	142.000000	414.000000	0.372577	0.031650	0.304481	0.464667
339.000000	146.000000	361.000000	165.000000	0.000000	349.325949	154.841772	146.000000	316.000000	0.375658	0.027909	0.296308	0.446158
1061.000000	494.000000	1091.000000	518.000000	0.000000	1075.288641	505.716946	494.000000	537.000000	0.319366	0.035427	0.245595	0.403611
162.000000	513.000000	180.000000	529.000000	0.000000	170.255411	520.554113	513.000000	231.000000	0.273111	0.022822	0.227157	0.329614
1336.000000	513.000000	1353.000000	529.000000	0.000000	1343.606335	520.574661	513.000000	221.000000	0.272446	0.023750	0.210127	0.333427
1198.000000	518.000000	1220.000000	538.000000	0.000000	1208.909091	527.146104	518.000000	308.000000	0.234951	0.023880	0.181743	0.313112
1858.000000	520.000000	1882.000000	539.000000	0.000000	1869.534535	528.957958	520.000000	333.000000	0.257458	0.026440	0.188200	0.329912
769.000000	526.000000	784.000000	539.000000	0.000000	775.814286	532.350000	526.000000	140.000000	0.229039	0.016371	0.185860	0.277151
648.000000	527.000000	669.000000	546.000000	0.000000	658.239437	535.778169	527.000000	284.000000	0.222568	0.023008	0.166272	0.288383
1632.000000	531.000000	1648.000000	546.000000	0.000000	1638.586826	538.365269	531.000000	167.000000	0.216746	0.019640	0.176414	0.267988
1192.000000	548.000000	1210.000000	564.000000	0.000000	1200.456140	555.478070	548.000000	228.000000	0.150670	0.014629	0.116947	0.189859
1029.000000	550.000000	1045.000000	565.000000	0.000000	1036.744048	556.857143	550.000000	168.000000	0.144405	0.013079	0.112209	0.176554
1098.000000	84.000000	1116.000000	100.000000	0.000000	1106.198068	91.304348	84.000000	207.000000	0.173133	0.013966	0.135699	0.207265
708.000000	95.000000	729.000000	112.000000	0.000000	718.093284	102.962687	95.000000	268.000000	0.196427	0.015791	0.154775	0.241706
1135.000000	96.000000	1156.000000	114.000000	0.000000	1145.369811	104.898113	96.000000	265.000000	0.204890	0.017481	0.166577	0.252314
1903.000000	100.000000	1923.000000	116.000000	0.000000	1912.768559	107.126638	100.000000	229.000000	0.223904	0.018719	0.174880	0.278953
780.000000	105.000000	801.000000	122.000000	0.000000	789.871429	113.335714	105.000000	280.000000	0.223359	0.017606	0.179752	0.271925
1862.000000	105.000000	1879.000000	118.000000	0.000000	1869.562500	111.486111	105.000000	144.000000	0.230418	0.017681	0.177910	0.281658
490.000000	106.000000	513.000000	125.000000	0.000000	500.700000	114.880645	106.000000	310.000000	0.223931	0.019000	0.161855	0.267529
626.000000	109.000000	646.000000	123.000000	0.000000	635.411765	116.181373	109.000000	204.000000	0.224806	0.016061	0.187703	0.272531
1282.000000	109.000000	1308.000000	128.000000	0.000000	1294.823219	118.348285	109.000000	379.000000	0.244580	0.021497	0.197398	0.302939
1774.000000	111.000000	1795.000000	129.000000	0.000000	1783.921569	119.722222	111.000000	306.000000	0.247011	0.021957	0.193426	0.301773
170.000000	114.000000	191.000000	129.000000	0.000000	180.405660	121.117925	114.000000	212.000000	0.255670	0.019696	0.199602	0.315084
1577.000000	115.000000	1593.000000	127.000000	0.000000	1584.394558	120.442177	115.000000	147.000000	0.253962	0.018079	0.196731	0.305235
801.000000	147.000000	831.000000	170.000000	0.000000	815.945419	158.017544	147.000000	513.000000	0.400198	0.034771	0.318396	0.491275
1510.000000	518.000000	1532.000000	535.000000	0.000000	1521.305019	526.100386	518.000000	259.000000	0.250075	0.023302	0.195889	0.316716
1269.000000	534.000000	1288.000000	550.000000	0.000000	1278.095455	541.254545	534.000000	220.000000	0.185927	0.017973	0.139779	0.228946
248.000000	550.000000	257.000000	557.000000	0.000000	252.135135	553.162162	550.000000	37.000000	0.162781	0.010831	0.137366	0.194188
397.000000	80.000000	412.000000	93.000000	0.000000	404.318519	86.125926	80.000000	135.000000	0.164972	0.013172	0.129110	0.196342
1130.000000	100.000000	1144.000000	114.000000	0.000000	1136.716535	106.787402	100.000000	127.000000	0.219406	0.016687	0.172905	0.265456
404.000000	101.000000	420.000000	116.000000	0.000000	411.113208	107.754717	101.000000	159.000000	0.211146	0.017710	0.168711	0.258796
1476.000000	103.000000	1494.000000	118.000000	0.000000	1484.138462	110.123077	103.000000	195.000000	0.221435	0.015993	0.188834	0.276638
1424.000000	104.000000	1442.000000	120.000000	0.000000	1432.431193	112.137615	104.000000	218.000000	0.227025	0.017085	0.191194	0.270278
1772.000000	104.000000	1788.000000	119.000000	0.000000	1779.491892	111.108108	104.000000	185.000000	0.226800	0.018281	0.181355	0.277184
1886.000000	108.000000	1904.000000	121.000000	0.000000	1894.646259	114.068027	108.000000	147.000000	0.246070	0.016547	0.198151	0.291530
491.000000	110.000000	506.000000	123.000000	0.000000	497.661290	116.500000	110.000000	124.000000	0.231605	0.015927	0.179936	0.277279
1548.000000	113.000000	1568.000000	128.000000	0.000000	1557.371859	119.864322	113.000000	199.000000	0.251696	0.020687	0.200358	0.303155
609.000000	115.000000	631.000000	133.000000	0.000000	619.462046	123.485149	115.000000	303.000000	0.254216	0.022663	0.189041	0.324164
1694.000000	115.000000	1712.000000	132.000000	0.000000	1702.628713	123.183168	115.000000	202.000000	0.261009	0.020976	0.208983	0.312500
873.000000	120.000000	895.000000	137.000000	0.000000	883.472222	127.583333	120.000000	252.000000	0.284388	0.022454	0.229320	0.353191
1184.000000	120.000000	1203.000000	134.000000	0.000000	1192.755556	125.900000	120.000000	180.000000	0.284812	0.019642	0.236953	0.341081
2018.000000	126.000000	2039.000000	143.000000	0.000000	2028.251185	134.203791	126.000000	211.000000	0.372535	0.027635	0.298462	0.459441
789.000000	127.000000	813.000000	146.000000	0.000000	800.383523	136.181818	127.000000	352.000000	0.312223	0.025227	0.252533	0.383976
249.000000	135.000000	266.000000	151.000000	0.000000	257.162562	142.605911	135.000000	203.000000	0.339089	0.025417	0.273627	0.407133
169.000000	138.000000	197.000000	161.000000	0.000000	182.844681	149.072340	138.000000	470.000000	0.372078	0.032503	0.287382	0.467250
859.000000	148.000000	887.000000	170.000000	0.000000	872.549474	158.833684	148.000000	475.000000	0.419947	0.034952	0.342801	0.512713
127.000000	156.000000	149.000000	172.000000	0.000000	137.209738	163.539326	156.000000	267.000000	0.437477	0.027642	0.354645	0.513085
351.000000	513.000000	374.000000	531.000000	0.000000	362.045977	522.034483	513.000000	261.000000	0.277751	0.025411	0.211361	0.340916
707.000000	513.000000	734.000000	537.000000	0.000000	720.185185	524.427984	513.000000	486.000000	0.263542	0.030950	0.177746	0.338380
826.000000	516.000000	848.000000	535.000000	0.000000	836.709375	525.215625	516.000000	320.000000	0.250764	0.023992	0.187397	0.315378
186.000000	517.000000	226.000000	543.000000	0.000000	204.554687	529.458984	517.000000	512.000000	0.242167	0.031593	0.166416	0.327552
1663.000000	525.000000	1686.000000	547.000000	0.000000	1674.227027	535.135135	525.000000	370.000000	0.224267	0.026576	0.160596	0.293984
403.000000	529.000000	421.000000	544.000000	0.000000	411.611111	535.474747	529.000000	198.000000	0.224323	0.019812	0.169854	0.267840
440.000000	535.000000	456.000000	548.000000	0.000000	446.878571	540.157143	535.000000	140.000000	0.205726	0.016882	0.164088	0.251566
1947.000000	535.000000	1961.000000	545.000000	0.000000	1953.850000	539.000000	535.000000	80.000000	0.226116	0.017324	0.181922	0.272590
1470.000000	549.000000	1489.000000	563.000000	0.000000	1478.617486	555.169399	549.000000	183.000000	0.157360	0.014898	0.121231	0.200246
1965.000000	80.000000	1977.000000	93.000000	0.000000	1970.247525	85.485149	80.000000	101.000000	0.183531	0.014629	0.150227	0.221353
1241.000000	85.000000	1257.000000	101.000000	0.000000	1248.610169	92.813559	85.000000	177.000000	0.179281	0.013528	0.144777	0.213789
1316.000000	86.000000	1333.000000	101.000000	0.000000	1323.820225	93.865169	86.000000	178.000000	0.181193	0.014210	0.143681	0.222660
747.000000	90.000000	763.000000	104.000000	0.000000	754.013072	96.450980	90.000000	153.000000	0.182710	0.013839	0.142934	0.218832
1915.000000	92.000000	1930.000000	104.000000	0.000000	1922.147826	97.965217	92.000000	115.000000	0.199998	0.014465	0.160935	0.243151
858.000000	96.000000	867.000000	103.000000	0.000000	862.567568	98.648649	96.000000	37.000000	0.188372	0.010136	0.166710	0.207650
961.000000	97.000000	984.000000	117.000000	0.000000	972.055215	107.141104	97.000000	326.000000	0.208368	0.019344	0.155097	0.278104
601.000000	98.000000	620.000000	114.000000	0.000000	610.258537	104.726829	98.000000	205.000000	0.200288	0.014040	0.166807	0.242205
1874.000000	100.000000	1893.000000	118.000000	0.000000	1883.008230	108.181070	100.000000	243.000000	0.232557	0.019772	0.182996	0.284502
68.000000	101.000000	93.000000	135.000000	0.000000	79.177449	118.147874	101.000000	541.000000	0.248401	0.034023	0.155182	0.340764
645.000000	105.000000	663.000000	119.000000	0.000000	653.150289	111.838150	105.000000	173.000000	0.214336	0.015642	0.166939	0.251160
1760.000000	106.000000	1783.000000	126.000000	0.000000	1770.889518	115.688385	106.000000	353.000000	0.233928	0.021377	0.179350	0.291978
1174.000000	108.000000	1190.000000	122.000000	0.000000	1181.773050	115.453901	108.000000	141.000000	0.234873	0.017019	0.195148	0.285003
157.000000	109.000000	177.000000	127.000000	0.000000	166.825581	117.352713	109.000000	258.000000	0.246693	0.021800	0.189381	0.310649
1068.000000	111.000000	1088.000000	127.000000	0.000000	1077.390558	118.463519	111.000000	233.000000	0.244777	0.020453	0.187128	0.294631
1997.000000	113.000000	2005.000000	119.000000	0.000000	1999.967742	115.774194	113.000000	31.000000	0.277640	0.015402	0.242209	0.311436
666.000000	114.000000	689.000000	130.000000	0.000000	677.503623	121.192029	114.000000	276.000000	0.244167	0.019149	0.189746	0.304608
1902.000000	120.000000	1922.000000	135.000000	0.000000	1911.987288	126.750000	120.000000	236.000000	0.291767	0.021847	0.237401	0.343160
754.000000	123.000000	780.000000	144.000000	0.000000	766.800971	133.038835	123.000000	412.000000	0.289446	0.025451	0.222738	0.354146
395.000000	134.000000	428.000000	160.000000	0.000000	411.723338	146.302937	134.000000	647.000000	0.335779	0.033982	0.253839	0.426012
1346.000000	517.000000	1373.000000	537.000000	0.000000	1358.916268	526.351675	517.000000	418.000000	0.243555	0.024598	0.180023	0.301293
1474.000000	539.000000	1494.000000	556.000000	0.000000	1483.460937	546.859375	539.000000	256.000000	0.178777	0.016478	0.133271	0.230607
1645.000000	545.000000	1665.000000	564.000000	0.000000	1654.448413	554.027778	545.000000	252.000000	0.161507	0.017653	0.112985	0.204368
379.000000	546.000000	393.000000	558.000000	0.000000	384.864865	550.972973	546.000000	111.000000	0.168886	0.015679	0.133109	0.205614
700.000000	547.000000	718.000000	564.000000	0.000000	708.576577	554.806306	547.000000	222.000000	0.157893	0.017019	0.113174	0.207613
1979.000000	549.000000	1994.000000	562.000000	0.000000	1986.040541	554.736486	549.000000	148.000000	0.182910	0.016863	0.141442	0.232025
472.000000	552.000000	485.000000	560.000000	0.000000	477.812500	555.093750	552.000000	64.000000	0.158920	0.011725	0.132589	0.191060
1134.000000	559.000000	1148.000000	576.000000	0.000000	1139.933333	566.848485	559.000000	165.000000	0.125250	0.012389	0.096813	0.168406
1836.000000	564.000000	1847.000000	572.000000	0.000000	1841.200000	567.340000	564.000000	50.000000	0.132644	0.010717	0.107955	0.161524
1387.000000	86.000000	1400.000000	100.000000	0.000000	1392.848739	93.042017	86.000000	119.000000	0.174185	0.013257	0.141138	0.215088
1894.000000	94.000000	1912.000000	110.000000	0.000000	1902.818605	102.037209	94.000000	215.000000	0.205944	0.016599	0.164698	0.254243
1961.000000	96.000000	1989.000000	110.000000	0.000000	1973.970588	102.095588	96.000000	272.000000	0.221296	0.017172	0.179348	0.275289
1402.000000	97.000000	1421.000000	113.000000	0.000000	1411.085427	104.899497	97.000000	199.000000	0.199164	0.014621	0.163850	0.241243
457.000000	100.000000	475.000000	116.000000	0.000000	465.328431	108.470588	100.000000	204.000000	0.200866	0.016387	0.158056	0.250972
946.000000	102.000000	961.000000	116.000000	0.000000	953.086093	109.364238	102.000000	151.000000	0.213835	0.016201	0.176897	0.258922
1613.000000	103.000000	1633.000000	120.000000	0.000000	1622.580153	110.877863	103.000000	262.000000	0.215242	0.017609	0.170717	0.259438
1915.000000	103.000000	1934.000000	118.000000	0.000000	1924.216346	110.447115	103.000000	208.000000	0.231782	0.017253	0.187627	0.283806
1478.000000	107.000000	1501.000000	125.000000	0.000000	1489.341216	115.293919	107.000000	296.000000	0.231453	0.016512	0.190711	0.276365
1360.000000	110.000000	1383.000000	129.000000	0.000000	1371.449102	119.131737	110.000000	334.000000	0.242370	0.021438	0.186838	0.301969
1896.000000	120.000000	1916.000000	135.000000	0.000000	1905.647059	127.191176	120.000000	204.000000	0.286787	0.021931	0.228076	0.338830
23.000000	145.000000	48.000000	167.000000	0.000000	35.210396	154.923267	145.000000	404.000000	0.389920	0.033651	0.306358	0.479241
604.000000	146.000000	631.000000	168.000000	0.000000	617.356322	156.813793	146.000000	435.000000	0.368718	0.031907	0.303151	0.465969
696.000000	514.000000	718.000000	532.000000	0.000000	706.607639	522.489583	514.000000	288.000000	0.261874	0.026053	0.192908	0.330205
300.000000	516.000000	320.000000	532.000000	0.000000	309.075000	523.712500	516.000000	240.000000	0.261110	0.022379	0.200514	0.327406
1302.000000	521.000000	1323.000000	539.000000	0.000000	1312.358621	529.851724	521.000000	290.000000	0.226355	0.022175	0.165910	0.295137
559.000000	527.000000	582.000000	547.000000	0.000000	570.505747	536.758621	527.000000	348.000000	0.214812	0.023397	0.162228	0.279119
869.000000	546.000000	903.000000	567.000000	0.000000	885.109339	556.038724	546.000000	439.000000	0.143164	0.016225	0.100638	0.186749
636.000000	550.000000	655.000000	568.000000	0.000000	644.433198	558.396761	550.000000	247.000000	0.149839	0.016656	0.112141	0.187085
1885.000000	557.000000	1901.000000	572.000000	0.000000	1892.934524	564.005952	557.000000	168.000000	0.142223	0.014728	0.106827	0.185012
1526.000000	89.000000	1539.000000	101.000000	0.000000	1532.610169	94.796610	89.000000	118.000000	0.181603	0.012509	0.152147	0.226936
1769.000000	93.000000	1793.000000	126.000000	0.000000	1780.632385	107.899344	93.000000	457.000000	0.224242	0.029737	0.156533	0.300686
164.000000	96.000000	183.000000	112.000000	0.000000	172.799020	102.779412	96.000000	204.000000	0.212276	0.017356	0.172472	0.260090
1637.000000	98.000000	1655.000000	114.000000	0.000000	1645.810680	105.179612	98.000000	206.000000	0.207689	0.016778	0.163512	0.248945
1325.000000	100.000000	1356.000000	130.000000	0.000000	1340.031250	114.082721	100.000000	544.000000	0.239974	0.029144	0.169592	0.316818
597.000000	101.000000	617.000000	116.000000	0.000000	605.745536	108.116071	101.000000	224.000000	0.211624	0.016065	0.174702	0.258037
1259.000000	101.000000	1277.000000	117.000000	0.000000	1267.413793	107.896552	101.000000	203.000000	0.223141	0.017636	0.184138	0.269635
374.000000	104.000000	391.000000	117.000000	0.000000	382.183544	110.310127	104.000000	158.000000	0.223841	0.017838	0.177958	0.272880
542.000000	108.000000	565.000000	125.000000	0.000000	552.827465	115.848592	108.000000	284.000000	0.232896	0.019056	0.178984	0.283072
257.000000	109.000000	282.000000	129.000000	0.000000	269.005376	118.467742	109.000000	372.000000	0.251014	0.022083	0.200073	0.311291
1829.000000	112.000000	1854.000000	130.000000	0.000000	1841.476190	120.171429	112.000000	315.000000	0.262666	0.023447	0.203456	0.329292
1011.000000	119.000000	1033.000000	136.000000	0.000000	1021.131579	127.022556	119.000000	266.000000	0.280928	0.021952	0.232492	0.343607
1812.000000	144.000000	1842.000000	168.000000	0.000000	1826.553734	155.566485	144.000000	549.000000	0.403154	0.036032	0.322735	0.495833
176.000000	510.000000	199.000000	527.000000	0.000000	188.184211	517.199248	510.000000	266.000000	0.283239	0.024076	0.231582	0.345429
639.000000	516.000000	664.000000	534.000000	0.000000	651.179487	524.199430	516.000000	351.000000	0.265945	0.024996	0.208691	0.336708
1254.000000	522.000000	1271.000000	535.000000	0.000000	1261.904762	527.496599	522.000000	147.000000	0.238675	0.018233	0.185453	0.285397
1331.000000	534.000000	1351.000000	553.000000	0.000000	1340.559441	543.776224	534.000000	286.000000	0.190781	0.021278	0.138905	0.243798
1639.000000	543.000000	1658.000000	560.000000	0.000000	1647.946058	550.655602	543.000000	241.000000	0.172339	0.018433	0.129642	0.220273
